Trigger	Timestamp
0	258473.468722	0	208	0	0
1	260523.488282	0	201	0	0
1	262222.318765	0	202	0	0
1	263305.357925	0	203	0	0
1	264355.560469	0	252	0	0
1	264904.542823	0	205	0	0
1	265954.533938	0	240	0	0
1	266923.762055	0	207	0	0
1	271019.959966	0	208	0	0
2	273051.918023	0	201	0	0
2	274385.022724	0	202	0	0
2	275467.923473	0	203	0	0
2	276518.078511	0	250	0	0
2	277084.013025	0	205	0	0
2	278134.224952	0	240	0	0
2	278537.032649	0	207	0	0
2	282899.507232	0	208	0	0
3	284931.317201	0	201	0	0
3	286348.314696	0	202	0	0
3	287431.364706	0	203	0	0
3	288480.412161	0	250	0	0
3	289030.422043	0	205	0	0
3	290080.465062	0	240	0	0
3	290716.640089	0	207	0	0
3	294695.963434	0	208	0	0
4	296727.995388	0	201	0	0
4	298294.02462	0	202	0	0
4	299360.903087	0	203	0	0
4	300444.088576	0	251	0	0
4	301043.186088	0	205	0	0
4	302092.968412	0	241	0	0
4	302379.261353	0	207	0	0
4	305925.184289	0	208	0	0
5	307958.326173	0	201	0	0
5	309357.265098	0	202	0	0
5	310440.310123	0	203	0	0
5	311490.520878	0	250	0	0
5	312056.594097	0	205	0	0
5	313106.627438	0	240	0	0
5	313559.679027	0	207	0	0
5	316788.650625	0	208	0	0
6	318820.928611	0	201	0	0
6	320521.79333	0	202	0	0
6	321586.827583	0	203	0	0
6	322636.898167	0	250	0	0
6	323219.839384	0	205	0	0
6	324268.910005	0	240	0	0
6	324571.975346	0	207	0	0
6	326052.013034	0	208	0	0
7	328085.183363	0	201	0	0
7	329634.407644	0	202	0	0
7	330684.191435	0	203	0	0
7	331733.464394	0	252	0	0
7	332300.51089	0	205	0	0
7	333350.404355	0	240	0	0
7	334369.635609	0	207	0	0
7	336098.631253	0	208	0	0
8	338131.522706	0	201	0	0
8	339797.526836	0	202	0	0
8	340880.675377	0	203	0	0
8	341946.871758	0	251	0	0
8	342496.820645	0	205	0	0
8	343547.073334	0	241	0	0
8	343883.065611	0	207	0	0
8	346362.083982	0	208	0	0
9	348394.957547	0	201	0	0
9	350127.995564	0	202	0	0
9	351177.352978	0	203	0	0
9	352244.046408	0	251	0	0
9	352793.109404	0	205	0	0
9	353843.11958	0	241	0	0
9	354196.16196	0	207	0	0
9	356576.655819	0	208	0	0
10	364423.627455	0	201	0	0
10	365789.707477	0	202	0	0
10	366839.652552	0	203	0	0
10	367905.691754	0	251	0	0
10	368471.82978	0	205	0	0
10	369521.809751	0	241	0	0
10	370057.877627	0	207	0	0
10	373354.190725	0	208	0	0
11	375386.378978	0	201	0	0
11	377103.145749	0	202	0	0
11	378152.184699	0	203	0	0
11	379202.333579	0	250	0	0
11	379768.525269	0	205	0	0
11	380818.25393	0	240	0	0
11	381204.263127	0	207	0	0
11	384450.677189	0	208	0	0
12	386482.793304	0	201	0	0
12	388049.609897	0	202	0	0
12	389115.686928	0	203	0	0
12	390165.865426	0	251	0	0
12	390714.706729	0	205	0	0
12	391764.696671	0	241	0	0
12	392333.744853	0	207	0	0
12	393397.811694	0	208	0	0
13	395447.077909	0	201	0	0
13	397130.199588	0	202	0	0
13	398178.9494	0	203	0	0
13	399229.283317	0	252	0	0
13	399795.01256	0	205	0	0
13	400862.312419	0	240	0	0
13	401681.430246	0	207	0	0
13	405527.301924	0	208	0	0
14	407559.444431	0	201	0	0
14	409075.519204	0	202	0	0
14	410142.773024	0	203	0	0
14	411208.607834	0	250	0	0
14	411758.624168	0	205	0	0
14	412807.737016	0	240	0	0
14	413094.597384	0	207	0	0
14	414673.684491	0	208	0	0
15	416706.776231	0	201	0	0
15	418455.846206	0	202	0	0
15	419505.907113	0	203	0	0
15	420555.88034	0	250	0	0
15	421104.889086	0	205	0	0
15	422155.271975	0	240	0	0
15	422458.022079	0	207	0	0
15	424004.290164	0	208	0	0
16	426037.166955	0	201	0	0
16	427370.415639	0	202	0	0
16	428420.375376	0	203	0	0
16	429469.545407	0	252	0	0
16	430019.266737	0	205	0	0
16	431069.476318	0	241	0	0
16	431655.37725	0	207	0	0
16	434834.702882	0	208	0	0
17	436866.601997	0	201	0	0
17	438633.681277	0	202	0	0
17	439699.897013	0	203	0	0
17	440748.863825	0	251	0	0
17	441316.073072	0	205	0	0
17	442365.952167	0	241	0	0
17	442835.160636	0	207	0	0
17	444364.909097	0	208	0	0
18	446397.141924	0	201	0	0
18	447914.233374	0	202	0	0
18	448963.053565	0	203	0	0
18	450013.101275	0	252	0	0
18	450563.189747	0	205	0	0
18	451629.195226	0	240	0	0
18	452333.503513	0	207	0	0
18	454678.337399	0	208	0	0
19	456710.687523	0	201	0	0
19	458143.665073	0	202	0	0
19	459209.773481	0	203	0	0
19	460259.607123	0	250	0	0
19	460809.569793	0	205	0	0
19	461859.575277	0	240	0	0
19	462362.647011	0	207	0	0
19	465241.801623	0	208	0	0
20	497765.165862	0	201	0	0
20	499197.140223	0	202	0	0
20	500264.185253	0	203	0	0
20	501313.437392	0	250	0	0
20	501863.306224	0	205	0	0
20	502913.404079	0	240	0	0
20	503249.312782	0	207	0	0
20	506611.501159	0	208	0	0
21	508644.769431	0	201	0	0
21	510460.704971	0	202	0	0
21	511526.724526	0	203	0	0
21	512576.822675	0	251	0	0
21	513142.874779	0	205	0	0
21	514192.805486	0	241	0	0
21	514611.992636	0	207	0	0
21	518291.018866	0	208	0	0
22	520324.080694	0	201	0	0
22	521840.195348	0	202	0	0
22	522890.285579	0	203	0	0
22	523956.228304	0	250	0	0
22	524506.458999	0	205	0	0
22	525555.338131	0	240	0	0
22	526158.580651	0	207	0	0
22	528171.349387	0	208	0	0
23	530204.771319	0	201	0	0
23	531653.723939	0	202	0	0
23	532703.696286	0	203	0	0
23	533752.585095	0	251	0	0
23	534302.681191	0	205	0	0
23	535369.639714	0	241	0	0
23	535838.968413	0	207	0	0
23	538968.04077	0	208	0	0
24	541001.121073	0	201	0	0
24	542316.926119	0	202	0	0
24	543367.023682	0	203	0	0
24	544433.110389	0	250	0	0
24	544983.107076	0	205	0	0
24	546032.101746	0	240	0	0
24	546735.25553	0	207	0	0
24	548315.379256	0	208	0	0
25	550348.458679	0	201	0	0
25	551997.600382	0	202	0	0
25	553063.555716	0	203	0	0
25	554113.672633	0	252	0	0
25	554663.600113	0	205	0	0
25	555729.876843	0	240	0	0
25	556632.834095	0	207	0	0
25	558678.855561	0	208	0	0
26	560727.927062	0	201	0	0
26	562477.761232	0	202	0	0
26	563526.869095	0	203	0	0
26	564576.853758	0	250	0	0
26	565126.985044	0	205	0	0
26	566175.975023	0	240	0	0
26	566712.000671	0	207	0	0
26	570674.14899	0	208	0	0
27	572707.259204	0	201	0	0
27	574207.303191	0	202	0	0
27	575273.29518	0	203	0	0
27	576323.589803	0	252	0	0
27	576873.412009	0	205	0	0
27	577922.66884	0	240	0	0
27	578808.51558	0	207	0	0
27	581837.608053	0	208	0	0
28	583870.909169	0	201	0	0
28	585436.841043	0	202	0	0
28	586519.922724	0	203	0	0
28	587569.951374	0	252	0	0
28	588135.863895	0	205	0	0
28	589185.971134	0	241	0	0
28	590037.943759	0	207	0	0
28	592601.078963	0	208	0	0
29	594634.386823	0	201	0	0
29	596383.409587	0	202	0	0
29	597449.519754	0	203	0	0
29	598499.258385	0	252	0	0
29	599049.596115	0	205	0	0
29	600115.540306	0	240	0	0
29	601001.411385	0	207	0	0
29	604014.660455	0	208	0	0
30	615111.129618	0	201	0	0
30	616627.031083	0	202	0	0
30	617676.110501	0	203	0	0
30	618726.107481	0	251	0	0
30	619276.115311	0	205	0	0
30	620325.420234	0	241	0	0
30	620695.299529	0	207	0	0
30	623791.308884	0	208	0	0
31	625824.47804	0	201	0	0
31	627523.646927	0	202	0	0
31	628573.804311	0	203	0	0
31	629622.544446	0	252	0	0
31	630172.569283	0	205	0	0
31	631222.919622	0	241	0	0
31	632058.621294	0	207	0	0
31	635237.82347	0	208	0	0
32	637269.942811	0	201	0	0
32	639002.927751	0	202	0	0
32	640070.178932	0	203	0	0
32	641119.088268	0	251	0	0
32	641669.21105	0	205	0	0
32	642735.263741	0	241	0	0
32	643038.476877	0	207	0	0
32	647567.373464	0	208	0	0
33	649616.434114	0	201	0	0
33	651066.435082	0	202	0	0
33	652115.859649	0	203	0	0
33	653165.527608	0	252	0	0
33	653715.528693	0	205	0	0
33	654764.581719	0	241	0	0
33	655717.937695	0	207	0	0
33	659612.836593	0	208	0	0
34	661663.076965	0	201	0	0
34	663112.085301	0	202	0	0
34	664178.289307	0	203	0	0
34	665228.131453	0	252	0	0
34	665778.039287	0	205	0	0
34	666861.218031	0	241	0	0
34	667680.37662	0	207	0	0
34	671942.428813	0	208	0	0
35	673975.449001	0	201	0	0
35	675458.691849	0	202	0	0
35	676507.486527	0	203	0	0
35	677557.710184	0	250	0	0
35	678123.55086	0	205	0	0
35	679173.659566	0	240	0	0
35	679459.685947	0	207	0	0
35	680756.890215	0	208	0	0
36	682790.095146	0	201	0	0
36	684338.877508	0	202	0	0
36	685388.884164	0	203	0	0
36	686438.238646	0	251	0	0
36	686987.920094	0	205	0	0
36	688038.061937	0	241	0	0
36	688707.367411	0	207	0	0
36	692586.331707	0	208	0	0
37	694619.448372	0	201	0	0
37	695968.303224	0	202	0	0
37	697018.413396	0	203	0	0
37	698051.692518	0	252	0	0
37	698617.404753	0	205	0	0
37	699667.625771	0	240	0	0
37	700670.820374	0	207	0	0
37	702099.83766	0	208	0	0
38	704132.811808	0	201	0	0
38	705881.76214	0	202	0	0
38	706932.035942	0	203	0	0
38	707981.793341	0	250	0	0
38	708530.876865	0	205	0	0
38	709581.171488	0	240	0	0
38	710433.95464	0	207	0	0
38	713146.020411	0	208	0	0
39	715179.465803	0	201	0	0
39	716878.176056	0	202	0	0
39	717945.247184	0	203	0	0
39	719011.280228	0	251	0	0
39	719561.475441	0	205	0	0
39	720610.389763	0	241	0	0
39	721147.374906	0	207	0	0
39	723376.506616	0	208	0	0
40	738922.160354	0	201	0	0
40	740704.207411	0	202	0	0
40	741754.304093	0	203	0	0
40	742820.29403	0	250	0	0
40	743370.245557	0	205	0	0
40	744419.621738	0	240	0	0
40	744772.468818	0	207	0	0
40	747435.493586	0	208	0	0
41	749468.704675	0	201	0	0
41	750884.682267	0	202	0	0
41	751950.678362	0	203	0	0
41	753000.705253	0	251	0	0
41	753550.845922	0	205	0	0
41	754599.725641	0	241	0	0
41	755102.934026	0	207	0	0
41	756565.817509	0	208	0	0
42	758598.947957	0	201	0	0
42	760230.994691	0	202	0	0
42	761298.20511	0	203	0	0
42	762348.039339	0	251	0	0
42	762897.122276	0	205	0	0
42	763947.484052	0	241	0	0
42	764783.229124	0	207	0	0
42	768028.392206	0	208	0	0
43	770061.408581	0	201	0	0
43	771827.428957	0	202	0	0
43	772894.476626	0	203	0	0
43	773960.574477	0	252	0	0
43	774526.684351	0	205	0	0
43	775593.808264	0	240	0	0
43	776112.63748	0	207	0	0
43	777259.854328	0	208	0	0
44	779292.088914	0	201	0	0
44	780825.109395	0	202	0	0
44	781874.838936	0	203	0	0
44	782924.148257	0	252	0	0
44	783473.988644	0	205	0	0
44	784540.058344	0	240	0	0
44	785327.140112	0	207	0	0
44	787123.359371	0	208	0	0
45	789155.254087	0	201	0	0
45	790905.254527	0	202	0	0
45	791988.296913	0	203	0	0
45	793037.356684	0	252	0	0
45	793587.598816	0	205	0	0
45	794637.629225	0	240	0	0
45	795523.549276	0	207	0	0
45	797802.857431	0	208	0	0
46	799835.667069	0	201	0	0
46	801268.661334	0	202	0	0
46	802334.704935	0	203	0	0
46	803400.842374	0	251	0	0
46	803967.821424	0	205	0	0
46	805016.816681	0	241	0	0
46	805603.855107	0	207	0	0
46	808516.007033	0	208	0	0
47	810549.298472	0	201	0	0
47	811982.324407	0	202	0	0
47	813031.43227	0	203	0	0
47	814097.226026	0	252	0	0
47	814664.272229	0	205	0	0
47	815714.26481	0	240	0	0
47	816566.390509	0	207	0	0
47	819246.546902	0	208	0	0
48	821278.649528	0	201	0	0
48	822994.948867	0	202	0	0
48	824044.677821	0	203	0	0
48	825094.895614	0	252	0	0
48	825643.838087	0	205	0	0
48	826693.911603	0	241	0	0
48	827480.072291	0	207	0	0
48	829626.205014	0	208	0	0
49	831658.938995	0	201	0	0
49	833058.001669	0	202	0	0
49	834125.073384	0	203	0	0
49	835174.424933	0	252	0	0
49	835724.119871	0	205	0	0
49	836757.389903	0	240	0	0
49	837643.262155	0	207	0	0
49	839973.34556	0	208	0	0
50	847370.813278	0	201	0	0
50	848853.680773	0	202	0	0
50	849919.853108	0	203	0	0
50	850969.774431	0	252	0	0
50	851502.842124	0	205	0	0
50	852552.258186	0	241	0	0
50	853271.914293	0	207	0	0
50	855817.932827	0	208	0	0
51	857850.072695	0	201	0	0
51	859217.399298	0	202	0	0
51	860266.387811	0	203	0	0
51	861316.347548	0	252	0	0
51	861866.318723	0	205	0	0
51	862915.383478	0	241	0	0
51	864302.303493	0	207	0	0
51	867064.43369	0	208	0	0
52	869097.517804	0	201	0	0
52	870813.671987	0	202	0	0
52	871879.759868	0	203	0	0
52	872945.793205	0	250	0	0
52	873512.793076	0	205	0	0
52	874561.840823	0	240	0	0
52	874948.764357	0	207	0	0
52	876510.832151	0	208	0	0
53	878560.907427	0	201	0	0
53	880309.949544	0	202	0	0
53	881360.002827	0	203	0	0
53	882409.040604	0	251	0	0
53	882959.092714	0	205	0	0
53	884009.235436	0	241	0	0
53	884379.314137	0	207	0	0
53	885875.221033	0	208	0	0
54	887907.367646	0	201	0	0
54	889390.419005	0	202	0	0
54	890440.373757	0	203	0	0
54	891489.466078	0	251	0	0
54	892039.810259	0	205	0	0
54	893072.472689	0	241	0	0
54	893675.527239	0	207	0	0
54	895055.591494	0	208	0	0
55	897088.733378	0	201	0	0
55	898670.707182	0	202	0	0
55	899737.805583	0	203	0	0
55	900786.957139	0	251	0	0
55	901337.043558	0	205	0	0
55	902386.858433	0	241	0	0
55	902790.037963	0	207	0	0
55	904469.368874	0	208	0	0
56	906502.022506	0	201	0	0
56	908135.449247	0	202	0	0
56	909201.138609	0	203	0	0
56	910250.465819	0	251	0	0
56	910800.465437	0	205	0	0
56	911850.25392	0	241	0	0
56	912319.561213	0	207	0	0
56	913183.408472	0	208	0	0
57	915215.731325	0	201	0	0
57	916798.497182	0	202	0	0
57	917848.637851	0	203	0	0
57	918897.536631	0	250	0	0
57	919447.916294	0	205	0	0
57	920513.607415	0	240	0	0
57	920833.675647	0	207	0	0
57	922196.728801	0	208	0	0
58	924229.840188	0	201	0	0
58	925763.168575	0	202	0	0
58	926812.155035	0	203	0	0
58	927879.211501	0	250	0	0
58	928412.02026	0	205	0	0
58	929461.150409	0	240	0	0
58	929814.132088	0	207	0	0
58	932094.136698	0	208	0	0
59	934126.217037	0	201	0	0
59	935459.224674	0	202	0	0
59	936509.313732	0	203	0	0
59	937558.386992	0	252	0	0
59	938108.357287	0	205	0	0
59	939158.474496	0	241	0	0
59	940011.611594	0	207	0	0
59	941140.783361	0	208	0	0
60	961851.551819	0	201	0	0
60	963533.466799	0	202	0	0
60	964600.432066	0	203	0	0
60	965666.471268	0	252	0	0
60	966216.496986	0	205	0	0
60	967265.618338	0	240	0	0
60	968018.782297	0	207	0	0
60	970231.7539	0	208	0	0
61	972280.799888	0	201	0	0
61	973830.828245	0	202	0	0
61	974879.857518	0	203	0	0
61	975930.041001	0	250	0	0
61	976480.078742	0	205	0	0
61	977546.266619	0	240	0	0
61	977866.070345	0	207	0	0
61	980045.334982	0	208	0	0
62	982078.447541	0	201	0	0
62	983461.262428	0	202	0	0
62	984527.353241	0	203	0	0
62	985593.321772	0	251	0	0
62	986143.514345	0	205	0	0
62	987209.703982	0	241	0	0
62	987529.655502	0	207	0	0
62	990225.889307	0	208	0	0
63	992274.891309	0	201	0	0
63	993841.004115	0	202	0	0
63	994890.830134	0	203	0	0
63	995923.730677	0	250	0	0
63	996489.995091	0	205	0	0
63	997539.853073	0	240	0	0
63	997660.147162	0	207	0	0
63	999173.175126	0	208	0	0
64	1001205.01647	0	201	0	0
64	1002788.18466	0	202	0	0
64	1003854.22591	0	203	0	0
64	1004904.11351	0	250	0	0
64	1005454.36268	0	205	0	0
64	1006520.323	0	240	0	0
64	1006756.20168	0	207	0	0
64	1009202.51275	0	208	0	0
65	1011235.42737	0	201	0	0
65	1012684.53013	0	202	0	0
65	1013751.4737	0	203	0	0
65	1014817.51847	0	250	0	0
65	1015367.84183	0	205	0	0
65	1016400.78783	0	240	0	0
65	1016653.76529	0	207	0	0
65	1018050.00343	0	208	0	0
66	1020082.77788	0	201	0	0
66	1021748.79198	0	202	0	0
66	1022797.93415	0	203	0	0
66	1023848.19652	0	250	0	0
66	1024397.9589	0	205	0	0
66	1025448.04444	0	240	0	0
66	1025751.07635	0	207	0	0
66	1027264.14625	0	208	0	0
67	1029379.31942	0	201	0	0
67	1030896.51878	0	202	0	0
67	1031962.36796	0	203	0	0
67	1033011.26645	0	251	0	0
67	1033561.32706	0	205	0	0
67	1034611.3994	0	241	0	0
67	1034964.36319	0	207	0	0
67	1037310.51228	0	208	0	0
68	1039343.71838	0	201	0	0
68	1040859.6829	0	202	0	0
68	1041908.64033	0	203	0	0
68	1042975.75837	0	250	0	0
68	1043541.77646	0	205	0	0
68	1044591.79309	0	240	0	0
68	1045311.14276	0	207	0	0
68	1047340.91644	0	208	0	0
69	1049390.12664	0	201	0	0
69	1051023.02173	0	202	0	0
69	1052072.07652	0	203	0	0
69	1053122.1688	0	252	0	0
69	1053672.20889	0	205	0	0
69	1054721.17042	0	240	0	0
69	1055391.22367	0	207	0	0
69	1057420.35338	0	208	0	0
70	1065884.75939	0	201	0	0
70	1067334.72663	0	202	0	0
70	1068383.9386	0	203	0	0
70	1069433.88192	0	252	0	0
70	1069982.89682	0	205	0	0
70	1071049.89816	0	240	0	0
70	1071902.96751	0	207	0	0
70	1074932.24913	0	208	0	0
71	1076964.32595	0	201	0	0
71	1078297.4371	0	202	0	0
71	1079347.24582	0	203	0	0
71	1080413.52754	0	252	0	0
71	1080963.25385	0	205	0	0
71	1082013.41387	0	240	0	0
71	1082915.56676	0	207	0	0
71	1084262.6988	0	208	0	0
72	1086294.61375	0	201	0	0
72	1088011.70397	0	202	0	0
72	1089060.60011	0	203	0	0
72	1090110.93138	0	251	0	0
72	1090676.94771	0	205	0	0
72	1091726.80482	0	241	0	0
72	1092112.8058	0	207	0	0
72	1094791.89508	0	208	0	0
73	1096842.04191	0	201	0	0
73	1098424.01894	0	202	0	0
73	1099474.12236	0	203	0	0
73	1100524.06421	0	252	0	0
73	1101073.4228	0	205	0	0
73	1102123.20249	0	241	0	0
73	1103076.18575	0	207	0	0
73	1105722.54075	0	208	0	0
74	1107754.72431	0	201	0	0
74	1109487.77963	0	202	0	0
74	1110537.65579	0	203	0	0
74	1111586.61821	0	252	0	0
74	1112136.558	0	205	0	0
74	1113202.61187	0	241	0	0
74	1114856.65046	0	207	0	0
74	1117502.14098	0	208	0	0
75	1119550.92158	0	201	0	0
75	1121201.09286	0	202	0	0
75	1122267.03647	0	203	0	0
75	1123317.04723	0	250	0	0
75	1123916.38813	0	205	0	0
75	1124983.06895	0	240	0	0
75	1125252.10535	0	207	0	0
75	1126832.44138	0	208	0	0
76	1128865.28709	0	201	0	0
76	1130531.4223	0	202	0	0
76	1131580.55626	0	203	0	0
76	1132646.55529	0	251	0	0
76	1133196.43849	0	205	0	0
76	1134229.59386	0	241	0	0
76	1134515.69092	0	207	0	0
76	1137478.68407	0	208	0	0
77	1139527.94061	0	201	0	0
77	1140994.78582	0	202	0	0
77	1142060.80948	0	203	0	0
77	1143127.07566	0	250	0	0
77	1143694.06057	0	205	0	0
77	1144760.14904	0	240	0	0
77	1145028.94175	0	207	0	0
77	1149225.30546	0	208	0	0
78	1151258.27169	0	201	0	0
78	1152957.34029	0	202	0	0
78	1154007.27011	0	203	0	0
78	1155056.58618	0	250	0	0
78	1155623.42447	0	205	0	0
78	1156672.39715	0	240	0	0
78	1157175.44454	0	207	0	0
78	1158938.57148	0	208	0	0
79	1160987.60427	0	201	0	0
79	1162420.85307	0	202	0	0
79	1163470.66589	0	203	0	0
79	1164519.98607	0	252	0	0
79	1165069.9678	0	205	0	0
79	1166136.80081	0	241	0	0
79	1167172.91912	0	207	0	0
79	1170818.01904	0	208	0	0
80	1183730.63312	0	201	0	0
80	1185113.609	0	202	0	0
80	1186163.89776	0	203	0	0
80	1187229.93227	0	251	0	0
80	1187779.79377	0	205	0	0
80	1188828.73038	0	241	0	0
80	1189282.04618	0	207	0	0
80	1192628.04395	0	208	0	0
81	1194661.15035	0	201	0	0
81	1196193.35708	0	202	0	0
81	1197260.19068	0	203	0	0
81	1198309.53607	0	251	0	0
81	1198859.17646	0	205	0	0
81	1199909.3013	0	241	0	0
81	1200212.59332	0	207	0	0
81	1201175.2988	0	208	0	0
82	1203208.56004	0	201	0	0
82	1204807.77103	0	202	0	0
82	1205857.73986	0	203	0	0
82	1206906.5407	0	252	0	0
82	1207456.50571	0	205	0	0
82	1208522.59095	0	241	0	0
82	1209275.61768	0	207	0	0
82	1210955.98227	0	208	0	0
83	1212987.86467	0	201	0	0
83	1214753.81086	0	202	0	0
83	1215820.89401	0	203	0	0
83	1216869.89865	0	251	0	0
83	1217420.15838	0	205	0	0
83	1218470.21254	0	241	0	0
83	1218973.01683	0	207	0	0
83	1221852.38375	0	208	0	0
84	1223885.20072	0	201	0	0
84	1225501.37708	0	202	0	0
84	1226551.30895	0	203	0	0
84	1227600.38749	0	250	0	0
84	1228166.63812	0	205	0	0
84	1229216.61223	0	240	0	0
84	1229602.71527	0	207	0	0
84	1233931.63244	0	208	0	0
85	1235965.09718	0	201	0	0
85	1237413.83075	0	202	0	0
85	1238464.0113	0	203	0	0
85	1239529.89655	0	251	0	0
85	1240079.88796	0	205	0	0
85	1241145.92217	0	241	0	0
85	1241915.06765	0	207	0	0
85	1245344.19579	0	208	0	0
86	1247377.41039	0	201	0	0
86	1249110.38478	0	202	0	0
86	1250176.37823	0	203	0	0
86	1251226.31393	0	250	0	0
86	1251759.55463	0	205	0	0
86	1252809.47977	0	240	0	0
86	1253161.45269	0	207	0	0
86	1256391.83156	0	208	0	0
87	1258423.95237	0	201	0	0
87	1259789.75322	0	202	0	0
87	1260839.82234	0	203	0	0
87	1261889.9633	0	250	0	0
87	1262438.79786	0	205	0	0
87	1263505.85697	0	240	0	0
87	1263561.13088	0	207	0	0
87	1265504.97694	0	208	0	0
88	1267538.1373	0	201	0	0
88	1268970.09465	0	202	0	0
88	1270020.09339	0	203	0	0
88	1271070.14961	0	251	0	0
88	1271619.41729	0	205	0	0
88	1272686.39077	0	241	0	0
88	1273122.42803	0	207	0	0
88	1274452.46246	0	208	0	0
89	1276484.4648	0	201	0	0
89	1277901.58897	0	202	0	0
89	1278967.5751	0	203	0	0
89	1280016.81551	0	250	0	0
89	1280566.74475	0	205	0	0
89	1281616.89451	0	240	0	0
89	1281935.91293	0	207	0	0
89	1283598.6726	0	208	0	0
90	1292880.05604	0	201	0	0
90	1294212.21239	0	202	0	0
90	1295262.19794	0	203	0	0
90	1296312.41807	0	251	0	0
90	1296878.38221	0	205	0	0
90	1297928.3176	0	241	0	0
90	1298314.36522	0	207	0	0
90	1299377.4881	0	208	0	0
91	1301426.66605	0	201	0	0
91	1303109.78421	0	202	0	0
91	1304159.69586	0	203	0	0
91	1305208.79492	0	252	0	0
91	1305775.81239	0	205	0	0
91	1306825.6689	0	241	0	0
91	1307611.73458	0	207	0	0
91	1309190.76539	0	208	0	0
92	1311223.93014	0	201	0	0
92	1312606.91189	0	202	0	0
92	1313655.94233	0	203	0	0
92	1314706.02494	0	250	0	0
92	1315256.00256	0	205	0	0
92	1316305.01659	0	240	0	0
92	1316526.34859	0	207	0	0
92	1317805.14386	0	208	0	0
93	1319854.48895	0	201	0	0
93	1321320.2738	0	202	0	0
93	1322387.52058	0	203	0	0
93	1323436.38182	0	252	0	0
93	1323986.58906	0	205	0	0
93	1325036.4749	0	240	0	0
93	1325805.72507	0	207	0	0
93	1329018.89637	0	208	0	0
94	1331050.70898	0	201	0	0
94	1332550.94738	0	202	0	0
94	1333599.80482	0	203	0	0
94	1334649.93991	0	251	0	0
94	1335215.84305	0	205	0	0
94	1336265.86349	0	241	0	0
94	1336635.88413	0	207	0	0
94	1337016.19852	0	208	0	0
95	1339064.99731	0	201	0	0
95	1340748.10637	0	202	0	0
95	1341797.07612	0	203	0	0
95	1342847.17632	0	251	0	0
95	1343397.12462	0	205	0	0
95	1344446.25888	0	241	0	0
95	1344849.5733	0	207	0	0
95	1348795.67148	0	208	0	0
96	1350827.47764	0	201	0	0
96	1352210.59544	0	202	0	0
96	1353277.74897	0	203	0	0
96	1354343.59288	0	252	0	0
96	1354909.73823	0	205	0	0
96	1355959.91996	0	240	0	0
96	1356595.72344	0	207	0	0
96	1357809.01585	0	208	0	0
97	1359841.95071	0	201	0	0
97	1361374.95183	0	202	0	0
97	1362423.93038	0	203	0	0
97	1363474.01122	0	250	0	0
97	1364024.11582	0	205	0	0
97	1365090.05122	0	240	0	0
97	1365443.13934	0	207	0	0
97	1368106.41923	0	208	0	0
98	1370138.31073	0	201	0	0
