trialnr	timestamp	angle	event	targ_ang	cue_dir
0	0.0	90	0	91	102939.015157
0	99.9710861124	90	0	91	102981.240869
0	133.299180147	90	0	91	103014.712066
0	166.610559258	90	0	91	103047.743397
0	199.92956272	90	0	91	103081.031317
0	233.267040573	90	0	91	103114.654708
0	266.594548119	90	0	91	103147.936762
0	299.904167764	90	0	91	103180.958416
0	333.224344203	90	0	91	103214.451607
0	383.213406191	90	0	91	103264.846519
0	416.530356943	90	0	91	103297.908054
0	449.843202275	90	0	91	103331.103895
0	499.828745331	90	0	91	103381.275061
0	533.172674558	90	0	91	103414.516355
0	566.490798287	90	0	91	103447.777589
0	616.476634587	90	0	91	103497.881603
0	649.785081255	90	0	91	103531.102956
0	683.121679375	90	0	91	103564.484421
0	716.453292342	90	0	91	103597.796386
0	749.758513321	90	0	91	103631.164068
0	783.090419533	90	0	91	103664.503599
0	816.420566278	90	0	91	103697.825242
0	849.702327715	90	0	91	103731.258904
0	883.06590431	90	0	91	103764.440669
0	933.03942435	90	0	91	103814.415948
0	966.35285617	90	0	91	103847.67337
0	999.711447612	90	0	91	103881.215533
1	0.0	90	0	40	111323.648452
1	99.9587698516	89	0	40	111405.716974
1	183.274459653	88	0	40	111445.628109
1	216.623374034	88	0	40	111478.962361
1	249.903669248	88	0	40	111511.979616
1	299.859301386	88	0	40	111561.749625
1	333.185342712	88	0	40	111594.917021
1	366.514023235	88	0	40	111628.377661
1	399.842703759	88	0	40	111661.652091
1	433.175782947	88	0	40	111694.848226
1	466.488041791	88	0	40	111728.539649
1	499.805285787	88	0	40	111761.665991
1	533.154493412	88	0	40	111795.246862
1	566.457368437	88	0	40	111828.481997
1	616.453761532	88	0	40	111878.531468
1	649.766020375	88	0	40	111911.730534
1	683.089129258	88	0	40	111945.059801
1	716.409305697	88	0	40	111978.411941
1	749.773762025	89	0	40	112012.123306
1	783.081622204	90	0	40	112045.368412
1	816.38860265	91	0	40	112078.970689
1	849.737223786	92	0	40	112112.071226
1	883.061505645	93	0	40	112145.423366
1	916.36701987	94	0	40	112178.679028
1	966.349043994	95	0	40	112228.698588
1	999.665994746	96	0	40	112261.958356
1	1032.97796034	97	0	40	112294.930158
1	1066.30400167	97	0	40	112328.215438
1	1099.61274158	96	0	40	112361.551157
1	1132.97309249	95	0	40	112395.307974
1	1166.27215534	94	0	40	112428.426398
1	1199.6248819	93	0	40	112461.962696
1	1232.94447185	92	0	40	112495.418644
1	1282.90098372	91	0	40	112559.930337
1	1332.874797	90	0	40	112594.888869
1	1366.21901947	89	0	40	112628.536306
1	1399.52160125	88	0	40	112661.864694
1	1449.5203403	87	0	40	112736.006236
1	1516.18385948	86	0	40	112802.943645
1	1582.81922721	85	0	40	112844.976989
1	1632.83321496	84	0	40	112906.998158
1	1682.80702824	83	0	40	112945.128714
1	1716.13981419	82	0	40	112990.003888
1	1766.07257327	81	0	40	113028.350859
1	1799.41151735	80	0	40	113062.01589
1	1832.73550596	79	0	40	113100.981019
1	1882.73688421	78	0	40	113145.450931
1	1916.03946599	77	0	40	113178.190777
1	1949.37723709	76	0	40	113211.685727
1	1982.70327841	75	0	40	113245.055168
1	2016.00410073	74	0	40	113278.363615
1	2049.33483396	73	0	40	113311.635992
1	2082.66674017	72	0	40	113344.952357
1	2115.9954207	71	0	40	113378.290421
1	2149.29800248	70	0	40	113411.329376
1	2182.61788567	70	0	40	113444.70087
1	2215.93190398	70	0	40	113477.925156
1	2249.28287107	70	0	40	113511.566435
1	2282.57988121	70	0	40	113544.590728
1	2332.57656755	70	0	40	113594.609114
1	2365.90436834	70	0	40	113627.940141
1	2399.22571776	70	0	40	113661.307236
1	2432.53973607	70	0	40	113694.587825
1	2482.53524943	69	0	40	113745.01646
1	2515.89354763	68	0	40	113778.266258
1	2549.17296311	67	0	40	113811.573238
1	2582.53360726	66	0	40	113844.925671
1	2615.83824175	66	0	40	113878.076353
1	2649.19243453	66	0	40	113911.367205
1	2682.46950406	66	0	40	113944.737819
1	2715.79642512	66	0	40	113977.84422
1	2749.11278938	66	0	40	114011.213075
1	2782.4288604	66	0	40	114044.453489
1	2815.78129371	66	0	40	114077.821465
1	2849.10117691	66	0	40	114111.190613
1	2882.40962357	66	0	40	114144.4105
1	2932.43915327	66	0	40	114194.516273
1	2965.71446334	66	0	40	114227.738213
1	2999.02378974	66	0	40	114261.087127
1	3032.36097435	66	0	40	114294.399386
1	3065.69405353	66	0	40	114327.762962
1	3098.9872515	66	0	40	114361.24413
1	3132.32766179	66	0	40	114394.375164
1	3165.64871797	66	0	40	114427.736394
1	3198.9794512	66	0	40	114460.985019
1	3232.29992088	66	0	40	114494.279684
1	3265.63329332	66	0	40	114527.708947
1	3298.95200353	66	0	40	114560.992468
1	3332.28215028	66	0	40	114594.318802
1	3365.56567118	66	0	40	114627.367728
1	3398.93452617	66	0	40	114661.036278
1	3432.25118368	66	0	40	114694.298392
1	3465.55699115	66	0	40	114727.591004
1	3515.51555573	66	0	40	114777.448693
1	3548.87092148	66	0	40	114811.144515
2	0.0	90	0	175	122487.201646
2	83.3564507589	90	0	175	122525.427213
2	116.655806853	90	0	175	122558.505756
2	149.967185963	90	0	175	122591.861708
2	199.936307339	90	0	175	122641.585971
2	233.261762176	90	0	175	122675.067432
2	266.577246706	90	0	175	122708.209609
2	299.908566428	90	0	175	122741.857632
2	333.209681988	90	0	175	122774.775478
2	383.20314264	90	0	175	122825.097372
2	416.545605646	90	0	175	122858.34629
2	449.883376743	90	0	175	122891.678196
2	483.195049098	90	0	175	122925.00805
2	516.510826872	89	0	175	122993.532204
2	583.153232461	88	0	175	123025.355661
2	616.492763024	87	0	175	123058.549743
2	649.807367822	86	0	175	123092.041467
2	683.120213153	85	0	175	123125.176313
2	716.448600433	84	0	175	123158.267466
2	749.767310651	83	0	175	123191.552746
2	783.125315604	83	0	175	123225.173498
2	816.46983132	83	0	175	123258.367873
2	849.753938711	83	0	175	123291.444363
2	883.068543508	83	0	175	123324.891808
2	916.374644221	84	0	175	123358.502003
2	949.713001807	85	0	175	123391.764996
2	983.028193093	86	0	175	123430.413128
2	1016.36215201	87	0	175	123458.47954
2	1066.36822217	88	0	175	123508.480332
2	1099.69543647	89	0	175	123541.804027
2	1132.98980741	90	0	175	123575.001041
2	1166.32112714	91	0	175	123608.463148
2	1199.63250625	92	0	175	123641.766023
2	1232.94857727	93	0	175	123674.836062
2	1266.27872401	94	0	175	123708.419278
2	1299.61150996	95	0	175	123741.698401
2	1332.93960399	96	0	175	123775.051127
2	1366.2357344	97	0	175	123808.331716
2	1399.56177572	98	0	175	123841.739279
2	1432.91362255	99	0	175	123875.092005
2	1466.22236246	100	0	175	123911.171317
2	1516.19822845	101	0	175	123958.316789
2	1549.54714283	102	0	175	124007.358086
2	1599.48957898	103	0	175	124041.620456
2	1632.84963664	104	0	175	124080.444535
2	1666.12377373	105	0	175	124107.944692
2	1699.50494498	106	0	175	124141.646672
2	1732.78699966	107	0	175	124174.851604
2	1766.12623698	108	0	175	124208.386728
2	1799.44641342	109	0	175	124241.520988
2	1849.45072411	110	0	175	124291.665469
2	1882.75447887	111	0	175	124325.063355
2	1916.05823363	112	0	175	124358.148643
2	1949.39864392	113	0	175	124391.425713
2	1999.39415728	114	0	175	124441.565209
2	2032.70846884	115	0	175	124474.829962
2	2066.03451016	116	0	175	124515.253689
2	2099.35585958	117	0	175	124545.960472
2	2132.67515628	118	0	175	124574.802808
2	2166.00354356	119	0	175	124608.227673
2	2199.32811867	120	0	175	124641.563684
2	2232.63216667	121	0	175	124674.725509
2	2265.94178632	122	0	175	124707.881175
2	2299.25609787	123	0	175	124741.203991
2	2332.61117038	124	0	175	124774.498948
2	2365.9093535	125	0	175	124807.83408
2	2399.24213944	126	0	175	124841.344865
2	2432.5790308	127	0	175	124874.73806
2	2465.91768163	128	0	175	124908.066447
2	2499.20912013	129	0	175	124941.241174
2	2532.53985337	130	0	175	124974.550207
2	2565.8911137	131	0	175	125008.052488
2	2599.18636437	132	0	175	125041.299647
2	2632.5534599	133	0	175	125074.767912
2	2665.8270105	134	0	175	125107.890148
2	2699.13487068	135	0	175	125141.11678
2	2749.12041373	136	0	175	125190.899398
2	2782.4672754	137	0	175	125224.227785
2	2815.80152757	138	0	175	125257.97991
2	2849.1064553	139	0	175	125290.872537
2	2899.11839035	140	0	175	125341.21965
2	2932.4174532	141	0	175	125374.448041
2	2965.81240693	142	0	175	125408.053544
2	2999.13258337	143	0	175	125441.351434
2	3032.38238118	144	0	175	125474.190983
2	3065.7010914	145	0	175	125507.446352
2	3099.03651654	146	0	175	125540.89409
2	3132.32736855	147	0	175	125574.133624
2	3182.32962653	148	0	175	125624.516807
2	3215.66329221	149	0	175	125657.80238
2	3248.99431869	150	0	175	125690.887082
2	3282.31420188	151	0	175	125724.437455
2	3315.63173912	151	0	175	125757.453244
2	3365.62197409	151	0	175	125807.460194
2	3398.99991965	151	0	175	125841.281818
2	3432.30220819	151	0	175	125874.265936
2	3465.63616711	151	0	175	125907.65092
2	3515.56658024	151	0	175	125957.431485
2	3548.88792965	151	0	175	125990.505043
2	3582.19666957	151	0	175	126024.036355
2	3615.52593658	151	0	175	126057.434241
2	3665.50561475	152	0	175	126107.568753
2	3698.82667092	153	0	175	126140.704185
2	3732.14039599	154	0	175	126173.929057
2	3765.47904682	155	0	175	126207.244835
2	3798.80860707	156	0	175	126240.598148
2	3832.1088429	157	0	175	126273.958792
2	3865.48121682	158	0	175	126307.715023
2	3898.80784464	158	0	175	126340.831394
2	3932.09283176	158	0	175	126373.744548
2	3982.15256562	158	0	175	126424.142686
2	4015.43432706	158	0	175	126457.363746
2	4048.77737655	158	0	175	126491.014995
2	4082.03245276	158	0	175	126523.949848
2	4132.01477013	158	0	175	126573.70754
2	4165.3358263	158	0	175	126606.890185
2	4198.67066495	158	0	175	126640.22649
2	4231.9776454	158	0	175	126673.545787
2	4265.30192726	158	0	175	126706.821977
2	4315.28717707	158	0	175	126756.930976
2	4348.62172248	158	0	175	126790.153795
2	4381.92811644	158	0	175	126823.482769
2	4415.25034559	158	0	175	126856.766876
2	4465.25553601	158	0	175	126907.129825
2	4498.5886152	158	0	175	126940.409533
2	4531.89823485	158	0	175	126973.955215
2	4565.22134373	158	0	175	127007.05927
2	4598.55237021	157	0	175	127040.59674
2	4631.8875021	156	0	175	127073.996973
2	4665.20621232	155	0	175	127107.334157
2	4698.53049418	154	0	175	127140.793625
2	4731.8465652	153	0	175	127173.666897
2	4781.82125822	153	0	175	127223.532503
2	4815.14759279	153	0	175	127256.694327
2	4848.44137724	153	0	175	127289.918026
2	4881.81081872	153	0	175	127323.646399
2	4931.79460231	153	0	175	127373.893809
2	4965.12445581	153	0	175	127407.221903
3	0.0	90	0	30	134844.958221
3	83.3133438468	90	0	30	134871.767202
3	116.653460898	90	0	30	134905.009082
3	149.979502224	90	0	30	134938.179704
3	183.282963738	90	0	30	134971.629787
3	216.76237183	90	0	30	135005.037644
3	249.911586845	90	0	30	135038.129676
3	283.21240916	90	0	30	135071.176256
3	316.543142394	90	0	30	135104.594082
3	366.52047461	90	0	30	135154.473178
3	399.850034867	90	0	30	135187.805084
3	433.164639664	90	0	30	135221.079514
3	466.493906677	90	0	30	135254.537222
3	516.471238892	90	0	30	135304.469395
3	549.792588309	90	0	30	135338.475763
3	583.117163413	90	0	30	135371.016789
3	616.422384393	90	0	30	135404.024954
3	666.449861383	90	0	30	135454.479395
3	699.752149921	90	0	30	135487.666438
3	733.092266972	90	0	30	135521.081039
3	766.391329822	90	0	30	135554.354297
3	799.741710423	90	0	30	135587.687376
3	849.700568249	90	0	30	135637.726289
3	883.0201582	91	0	30	135706.678287
3	949.686023332	92	0	30	135737.938715
3	983.007372748	93	0	30	135771.355663
3	1016.31757888	94	0	30	135804.759707
3	1049.62514582	95	0	30	135837.612452
3	1082.99077512	96	0	30	135871.253731
3	1132.9672276	97	0	30	135921.182091
3	1166.27714049	98	0	30	135954.522795
3	1199.57942903	99	0	30	135987.458821
3	1232.91250822	100	0	30	136021.286017
3	1266.24558741	100	0	30	136054.386553
3	1316.2320102	99	0	30	136104.466228
3	1349.54192308	98	0	30	136137.787577
3	1382.87089685	97	0	30	136171.122416
3	1416.1805165	96	0	30	136204.279255
3	1466.17573661	95	0	30	136254.602323
3	1499.50793607	94	0	30	136287.878806
3	1532.86740725	93	0	30	136321.210712
3	1566.14242406	92	0	30	136354.394236
3	1616.14761449	91	0	30	136404.403532
3	1649.46984364	90	0	30	136437.846578
3	1682.79265927	89	0	30	136471.044765
3	1716.09993296	88	0	30	136504.024485
3	1749.41629723	87	0	30	136537.2388
3	1782.74703046	86	0	30	136570.597391
3	1816.09066644	85	0	30	136604.336027
3	1849.39354147	84	0	30	136637.518086
3	1882.71459764	83	0	30	136671.123589
3	1932.70453936	82	0	30	136721.174526
3	1966.02706176	81	0	30	136754.25864
3	1999.35779499	80	0	30	136787.569726
3	2032.66536192	79	0	30	136820.851488
3	2082.65178471	78	0	30	136870.909169
3	2115.97401386	77	0	30	136904.178027
3	2149.29507004	76	0	30	136937.529874
3	2182.61817892	75	0	30	136970.865006
3	2215.94685944	74	0	30	137004.112751
3	2265.96495261	73	0	30	137054.307671
3	2299.26372222	72	0	30	137087.5214
3	2332.56483778	71	0	30	137120.701992
3	2365.8861872	70	0	30	137153.983753
3	2415.88433976	69	0	30	137203.821501
3	2449.19014723	68	0	30	137237.377153
3	2482.52234668	67	0	30	137270.746887
3	2515.86979484	66	0	30	137304.106652
3	2565.86354874	65	0	30	137354.180168
3	2599.15821292	64	0	30	137387.279532
3	2632.47633665	63	0	30	137420.355729
3	2665.78097114	62	0	30	137453.6067
3	2699.1158098	61	0	30	137487.171442
3	2749.12422591	60	0	30	137537.409761
3	2782.4314996	59	0	30	137570.432002
3	2815.78422615	58	0	30	137604.297906
3	2849.08886065	57	0	30	137637.420729
3	2899.05856851	56	0	30	137687.084876
3	2932.35968407	55	0	30	137720.215323
3	2965.68631188	54	0	30	137753.45691
3	2999.00854103	53	0	30	137786.867406
3	3032.36156083	52	0	30	137820.574958
3	3065.67206021	51	0	30	137853.892789
3	3099.05499093	50	0	30	137887.516473
3	3132.38073901	49	0	30	137920.654251
3	3165.6264314	48	0	30	137953.527524
3	3198.96097681	47	0	30	137986.857084
3	3232.27998027	46	0	30	138020.185471
3	3265.59223911	45	0	30	138053.686579
3	3298.92209261	44	0	30	138087.36598
3	3332.25634478	44	0	30	138120.480592
3	3365.56772389	44	0	30	138153.523066
3	3398.89171251	44	0	30	138186.827408
3	3432.25499586	44	0	30	138220.254032
3	3465.56637497	44	0	30	138253.618488
3	3498.87012973	44	0	30	138286.746883
3	3532.18532101	44	0	30	138319.76707
3	3565.50667043	44	0	30	138353.045019
3	3598.83359149	44	0	30	138386.577212
3	3632.16608419	43	0	30	138420.354556
3	3665.48596738	42	0	30	138453.834257
3	3698.8146479	41	0	30	138487.335365
3	3732.13541083	40	0	30	138520.446459
3	3765.45324132	39	0	30	138553.722062
3	3798.79218539	39	0	30	138586.976258
3	3832.10766992	39	0	30	138620.047764
3	3865.41611659	39	0	30	138653.158857
3	3898.72544299	39	0	30	138686.382556
3	3932.06233435	39	0	30	138720.032632
3	3965.39160137	39	0	30	138753.439902
3	3998.69975479	39	0	30	138786.533987
3	4032.03078127	39	0	30	138819.775868
3	4065.35213068	39	0	30	138853.203665
3	4098.66057735	39	0	30	138886.529999
3	4132.04292158	39	0	30	138920.025536
3	4165.32996141	39	0	30	138953.251874
3	4198.63166346	39	0	30	138986.428947
3	4231.98468326	39	0	30	139019.995742
3	4265.29606237	39	0	30	139053.185425
3	4298.59688469	39	0	30	139086.243148
3	4331.9545964	38	0	30	139120.21374
3	4365.27359986	37	0	30	139153.501073
3	4398.56621134	36	0	30	139186.512463
3	4431.90280946	35	0	30	139219.815045
3	4465.25729548	34	0	30	139253.527876
3	4498.56662188	34	0	30	139287.142176
3	4531.87360232	34	0	30	139319.829238
3	4565.18732739	34	0	30	139353.15264
3	4598.524512	34	0	30	139386.360504
3	4631.8311992	34	0	30	139419.938149
3	4665.14433778	34	0	30	139452.871829
4	0.0	90	0	156	147088.00232
4	83.2895910594	90	0	156	147117.094207
4	116.628241889	90	0	156	147150.314387
4	149.935808824	90	0	156	147183.58002
4	183.261556905	90	0	156	147217.114851
4	216.60401991	90	0	156	147250.637953
4	249.926835548	90	0	156	147283.97719
4	283.26489989	90	0	156	147317.406747
4	316.571880335	90	0	156	147350.799941
4	349.872409407	90	0	156	147383.736554
4	383.211939969	90	0	156	147416.879024
4	416.517454194	89	0	156	147486.023684
4	483.196222075	88	0	156	147517.574717
4	516.507307942	87	0	156	147550.56734
4	549.855342589	86	0	156	147584.235304
4	583.177571738	85	0	156	147617.658116
4	616.490123826	84	0	156	147650.877416
4	649.804435379	83	0	156	147684.15126
4	683.170357928	82	0	156	147717.537123
4	716.457104518	82	0	156	147750.730325
4	749.830651419	82	0	156	147785.016448
4	783.093645221	83	0	156	147817.550437
4	816.411475705	84	0	156	147850.402009
4	849.751006268	85	0	156	147884.087861
4	883.045083965	86	0	156	147917.231797
4	933.073147444	87	0	156	147967.499148
4	966.379541401	88	0	156	148000.643378
4	999.68945429	89	0	156	148033.688491
4	1032.99526176	90	0	156	148066.898115
4	1066.32834095	91	0	156	148100.293362
4	1099.66376609	92	0	156	148133.94901
4	1132.97162627	93	0	156	148167.279743
4	1166.32699202	94	0	156	148200.982017
4	1199.65655228	95	0	156	148234.080793
4	1232.97174357	96	0	156	148267.358156
4	1266.28136321	97	0	156	148300.646369
4	1299.6144424	98	0	156	148333.982674
4	1332.94312292	99	0	156	148367.333641
4	1366.26740478	100	0	156	148400.693992
4	1399.5397824	101	0	156	148433.72239
4	1432.86611697	102	0	156	148466.686568
4	1466.19655696	103	0	156	148499.996188
4	1499.52318477	104	0	156	148533.307274
4	1532.83485713	105	0	156	148566.619826
4	1566.16822956	106	0	156	148599.91537
4	1599.49720333	107	0	156	148633.719106
4	1632.81679328	108	0	156	148666.648681
4	1666.13843594	109	0	156	148699.921352
4	1699.45861238	110	0	156	148733.233317
4	1732.78025504	111	0	156	148766.539418
4	1766.09456659	112	0	156	148799.870738
4	1799.42823227	113	0	156	148833.18329
4	1832.75339386	114	0	156	148866.560942
4	1866.05890809	115	0	156	148899.826282
4	1899.39755892	116	0	156	148933.18634
4	1932.7180286	117	0	156	148966.473966
4	1966.02442256	118	0	156	148999.888567
4	1999.36160717	119	0	156	149033.381758
4	2032.68999445	120	0	156	149066.55062
4	2065.99140325	121	0	156	149099.752619
4	2099.33591897	122	0	156	149133.163995
4	2132.65316296	123	0	156	149166.430801
4	2165.96307585	124	0	156	149199.717254
4	2199.3111105	125	0	156	149233.075845
4	2232.62982072	126	0	156	149266.409218
4	2265.93298899	127	0	156	149299.692739
4	2299.27076008	128	0	156	149333.054263
4	2332.59621492	129	0	156	149366.343942
4	2365.90290212	130	0	156	149399.86499
4	2399.23774078	131	0	156	149433.21801
4	2432.56348886	132	0	156	149466.410332
4	2465.88043961	133	0	156	149499.651039
4	2499.20648093	134	0	156	149532.960659
4	2532.53193577	135	0	156	149566.326288
4	2565.85445816	136	0	156	149599.62799
4	2599.17404811	137	0	156	149632.985409
4	2632.50360837	138	0	156	149666.477426
4	2665.82114561	139	0	156	149699.63192
4	2699.13223148	140	0	156	149732.942126
4	2732.46912284	141	0	156	149766.296025
4	2765.79311146	142	0	156	149799.570456
4	2799.09891893	143	0	156	149832.857202
4	2832.43434407	144	0	156	149866.434554
4	2865.75422726	145	0	156	149899.516909
4	2899.06883206	146	0	156	149932.818025
4	2932.40367071	147	0	156	149966.172218
4	2965.72531338	148	0	156	149999.475972
4	2999.03581275	149	0	156	150032.797908
4	3032.38531362	150	0	156	150066.149755
4	3065.69200082	151	0	156	150099.442073
4	3099.00279345	151	0	156	150132.736738
4	3132.33851183	151	0	156	150165.876276
4	3165.65722205	151	0	156	150199.172992
4	3198.96449574	151	0	156	150232.473815
4	3232.30783848	151	0	156	150266.026241
4	3265.62332301	151	0	156	150299.198035
4	3298.93646159	151	0	156	150332.470706
4	3332.27364619	151	0	156	150365.794108
4	3365.60144698	152	0	156	150399.543595
4	3398.91399907	153	0	156	150432.726533
4	3432.24561204	154	0	156	150466.001843
4	3465.56960065	155	0	156	150499.337268
4	3498.89153656	156	0	156	150532.663016
4	3532.21259273	157	0	156	150565.973809
4	3565.53511512	158	0	156	150599.327708
4	3598.86056996	159	0	156	150632.63117
4	3632.19276942	160	0	156	150666.336962
4	3665.5079607	161	0	156	150699.372399
4	3698.82579119	162	0	156	150732.581729
4	3732.15095278	162	0	156	150765.829474
4	3765.47347517	162	0	156	150799.01945
4	3798.79042593	162	0	156	150832.291827
4	3832.11822672	162	0	156	150865.961844
4	3865.43283151	162	0	156	150898.995228
4	3898.76268502	162	0	156	150932.290185
4	3932.06673302	163	0	156	150965.880146
4	3965.41447442	164	0	156	150999.183021
4	3998.73377113	165	0	156	151032.490588
4	4032.04133806	165	0	156	151065.752409
4	4065.37793618	165	0	156	151099.125663
4	4098.7092559	165	0	156	151132.432643
4	4132.0059728	165	0	156	151165.559865
4	4165.35195474	165	0	156	151198.880041
4	4198.66597305	164	0	156	151232.439212
4	4231.97881838	163	0	156	151265.772878
4	4265.31395028	162	0	156	151299.087482
4	4298.63793889	161	0	156	151332.391237
4	4331.94902476	160	0	156	151365.721384
4	4365.29354047	159	0	156	151399.086427
4	4398.60931825	158	0	156	151432.551173
4	4431.9289082	157	0	156	151465.757277
4	4465.25289681	156	0	156	151499.246655
4	4498.57307325	156	0	156	151532.340154
4	4531.89764836	156	0	156	151565.472947
4	4565.22046399	156	0	156	151598.744152
4	4598.53800124	156	0	156	151632.110954
4	4631.86257634	156	0	156	151665.424093
4	4665.17336896	156	0	156	151698.878575
4	4698.50762113	156	0	156	151732.075589
4	4731.8339557	156	0	156	151765.366734
4	4765.13653748	156	0	156	151798.689257
4	4798.47460182	156	0	156	151832.012659
4	4831.79653772	156	0	156	151865.352776
4	4865.10615737	156	0	156	151898.840981
5	0.0	90	0	156	159270.5293
5	99.956130653	90	0	156	159312.987849
5	133.286570643	90	0	156	159346.490423
5	166.614371434	90	0	156	159379.648142
5	199.920765391	90	0	156	159412.912602
5	233.257070267	90	0	156	159446.273833
5	266.585457546	90	0	156	159479.591077
5	299.889212305	90	0	156	159512.988963
5	333.228742868	90	0	156	159546.334945
5	366.554197704	90	0	156	159579.552779
5	399.860591661	90	0	156	159612.873249
5	433.195430315	90	0	156	159646.222456
5	466.517072976	90	0	156	159679.543219
5	499.82669262	90	0	156	159712.88363
5	533.160065053	90	0	156	159746.18064
5	566.486399623	90	0	156	159780.697253
5	599.822997743	90	0	156	159813.084033
5	633.128805211	90	0	156	159846.174306
5	666.451327605	90	0	156	159879.512956
5	699.778248663	90	0	156	159912.787093
5	733.10575621	90	0	156	159946.10551
5	766.42534616	90	0	156	159979.435364
5	799.762530768	90	0	156	160012.882808
5	833.053676022	90	0	156	160046.049325
5	866.389394409	90	0	156	160079.412315
5	899.712210047	90	0	156	160112.707272
5	933.025348623	89	0	156	160182.305874
5	999.687988068	88	0	156	160213.132007
5	1033.01109695	87	0	156	160246.300283
5	1066.33098015	86	0	156	160279.640107
5	1099.65555525	85	0	156	160312.859114
5	1132.95901676	84	0	156	160346.205389
5	1166.29737435	83	0	156	160379.537296
5	1199.6248819	82	0	156	160412.84281
5	1232.92922314	81	0	156	160446.165626
5	1266.26728748	81	0	156	160479.426273
5	1299.58746392	81	0	156	160512.59191
5	1332.89737681	82	0	156	160546.340223
5	1366.23808035	83	0	156	160579.508206
5	1399.56177572	84	0	156	160613.027495
5	1432.86582373	85	0	156	160646.179349
5	1466.20330158	86	0	156	160679.445569
5	1499.52992939	87	0	156	160712.756948
5	1532.86036938	88	0	156	160746.101757
5	1566.17292147	89	0	156	160779.406391
5	1599.50688039	90	0	156	160812.967908
5	1632.82177843	91	0	156	160846.144688
5	1666.14957922	92	0	156	160879.421171
5	1699.46623673	93	0	156	160912.698827
5	1732.78524019	94	0	156	160946.017537
5	1766.09339362	95	0	156	160979.339766
5	1799.4317512	96	0	156	161012.83237
5	1832.75544657	97	0	156	161046.023519
5	1866.06389324	98	0	156	161079.290912
5	1899.40489002	99	0	156	161112.650383
5	1932.72213402	100	0	156	161145.968507
5	1966.02647527	101	0	156	161179.261118
5	1999.37304369	102	0	156	161212.654899
5	2032.69351338	103	0	156	161245.942525
5	2066.01193035	104	0	156	161279.5102
5	2099.3394379	105	0	156	161312.583171
5	2132.66459949	106	0	156	161345.898069
5	2165.97011371	107	0	156	161379.222938
5	2199.3084713	108	0	156	161412.542821
5	2232.63480587	109	0	156	161446.074427
5	2265.95879448	110	0	156	161479.245928
5	2299.27574524	111	0	156	161512.50599
5	2332.60706496	112	0	156	161546.009444
5	2365.90788727	113	0	156	161579.20851
5	2399.24389891	114	0	156	161612.480595
5	2432.56495508	115	0	156	161645.829802
5	2465.89656804	116	0	156	161679.160242
5	2499.21821071	117	0	156	161712.520886
5	2532.53369524	118	0	156	161745.807926
5	2565.86149603	119	0	156	161779.097312
5	2599.1673035	120	0	156	161812.456197
5	2632.5097665	121	0	156	161846.03824
5	2665.82818347	122	0	156	161879.136431
5	2699.13575041	123	0	156	161912.359837
5	2732.46736338	124	0	156	161945.726052
5	2765.79721688	125	0	156	161979.017198
5	2799.10742301	126	0	156	162012.343239
5	2832.44666033	127	0	156	162045.915605
5	2865.76478406	128	0	156	162079.026699
5	2899.07616317	129	0	156	162112.348635
5	2932.40894911	130	0	156	162145.663533
5	2965.7294188	131	0	156	162178.957024
5	2999.0387452	132	0	156	162212.263418
5	3032.37563656	133	0	156	162245.614971
5	3065.70431708	134	0	156	162279.206985
5	3099.01071104	135	0	156	162312.288461
5	3132.3502416	136	0	156	162345.614502
5	3165.66924507	137	0	156	162378.913272
5	3198.97739849	137	0	156	162412.149287
5	3232.30754523	137	0	156	162445.308766
5	3265.63153385	137	0	156	162478.640085
5	3298.94232647	137	0	156	162511.947946
5	3332.27892459	137	0	156	162545.270175
5	3365.60115374	137	0	156	162578.754568
5	3398.93452617	137	0	156	162611.977094
5	3432.24649177	137	0	156	162645.252111
5	3465.57165336	136	0	156	162678.991333
5	3498.90121362	135	0	156	162712.206528
5	3532.22051033	134	0	156	162745.439025
5	3565.5442057	133	0	156	162778.774743
5	3598.86467538	133	0	156	162812.016917
5	3632.17605449	133	0	156	162845.330348
5	3665.51558505	133	0	156	162878.705655
5	3698.8304831	133	0	156	162911.880089
5	3732.13541083	133	0	156	162945.142496
5	3765.47376842	133	0	156	162978.478215
5	3798.79805028	133	0	156	163011.865251
5	3832.11030912	132	0	156	163045.403014
5	3865.44808022	131	0	156	163078.684483
5	3898.78585131	130	0	156	163112.622525
5	3932.0831547	129	0	156	163145.526001
5	3965.41975282	129	0	156	163178.627124
5	3998.73582384	129	0	156	163211.736165
5	4032.04016508	129	0	156	163245.066311
5	4065.37822943	129	0	156	163278.4554
5	4098.70808293	129	0	156	163311.724845
5	4132.0212215	129	0	156	163345.031239
5	4165.34814256	129	0	156	163378.357281
5	4198.67330415	129	0	156	163411.668953
5	4231.9802846	129	0	156	163444.999686
5	4265.31776245	129	0	156	163478.331592
5	4298.64233756	129	0	156	163511.801323
5	4331.95840857	129	0	156	163545.020331
5	4365.29295398	129	0	156	163578.438451
5	4398.60990474	129	0	156	163611.660097
5	4431.93447984	129	0	156	163644.947137
5	4465.24116704	129	0	156	163678.234763
5	4498.57717867	129	0	156	163711.608603
5	4531.89970107	129	0	156	163744.894763
6	0.0	90	0	120	171063.007056
6	83.2854856389	90	0	120	171092.575758
6	116.605955323	90	0	120	171125.927019
6	149.925838517	90	0	120	171159.229894
